"Ok, be that way!" he says, and disappears into the night.	「那就這樣吧！」他說著消失在夜幕中。
"Oh no, you don't!" exclaims the man.	「哦不，你別想！」男人尖叫。
"Say, you really did lose everything," you tell the man.	「聽著，你真的把啥都輸光了，」你跟那男人說。
They are nicely manicured, but of no help to you.	指甲修得很漂亮，對你沒屁用。
They're automatic. Get closer.	全自動的。靠近看看。
Pretty flashy, eh?	相當炫目啊，不是嗎？
"Apples. Apples! APPLES for sale!!"	「蘋果。蘋果！蘋果在賣啦！」
"Thanks a lot. See you later, pal."	「謝啦。等等見，老兄。」
Isn't it wonderful what can be done with a few light bulbs?	幾個燈泡能搞成這樣，真是妙不可言啦。
You are outside a romantic, quickie marriage parlor.	你在一間浪漫的「速成」婚禮教堂外。
It's a door. Try opening it.	這是門。試試開開看。
It's a guy wearing a trench coat.	是個穿風衣的傢伙。
It's obvious he doesn't have much to hide!	顯然他沒啥好隱瞞的啦！
You greet the stranger in the trench coat.	你向那個穿風衣的陌生人打招呼。
"Hey, sonny! Come over here!!" he replies.	「嘿，小子！過來這邊！」他回答。
"Say," you ask him. "By any chance, is your name Shorty?"	「聽著，」你問他。「你該不會叫矮子吧？」
You have better things to do than mess around with this pervert.	你有更重要的事，懶得跟這色狼瞎混。
It's there to keep you from going that way!	那東西就是擋你不讓你過去啦！
Strange, you think.	你心想真奇怪。
He doesn't reply.	他沒有回應。
You are in a quickie marriage parlor. A flashing neon sign on the rear wall asks: "Why wait? Marry the girl of your dreams, today! You provide the girl, we'll do the rest for only $100!!"	你在速成婚禮教堂裡。後牆上閃爍的霓虹招牌問著：「何必等待？今天就跟夢中情人結婚吧！你帶女孩來，我們全搞定，只要 100 美金！」
Fawn is waiting for you at the altar. Go for it, Larry!	芬妮在祭壇邊等你。快上啊，Larry！
The minister intones in his basso voice...	牧師用低沉的嗓音誦讀著…
"Dearly beloved, we are gathered together today in the sight of, er, ah, um... each other, to enter these two people into the eternal bonds of marriage."	「親愛的各位，我們今天聚集在此，嗯…呃…見證彼此…將這兩人結合在永恆婚姻的聖約之下。」
"But before we really get rollin', I'd like to say a few words.\n\nMany's the marriage that I've performed here, in this little chapel, wearing this cheap suit, before those shiny plastic-covered pews, with these electric candles, looking at those genuine plexiglas stained-glass windows, for these measly few bucks..."	「不過在我們開始前，我想說幾句話。\n\n我在這小禮拜堂穿著廉價西裝辦過多少場婚禮啊，在這些閃閃發亮塑膠蓋的長椅前，靠著這些電燈泡，看著這些名副其實壓克力彩繪玻璃窗，只為了那區區幾塊錢…」
(He pauses for another nip from his pocket flask.)	（他停下來再從口袋裡的酒瓶裡喝一口。）
"Where was I?" he hiccups.	「我說到哪兒了？」他打著嗝。
"Digressing," you answer.	「胡扯，」你回答。
"Oh, well, have you got a ring?" he asks.	「噢，那你有戒指嗎？」他問。
"Yep," you reply. "She's wearing it."	「有啊，」你回答。「她戴著呢。」
"Good enough for me! Have you got a hundred bucks?"	「對我夠好了！你有一百塊嗎？」
"Of course," you reply, forking over your dough.	「當然，」你回答，交出你的錢。
"Not me," you reply. "I thought this was a temple of love!"	「我沒有，」你回答。「我以為這是愛的聖殿欸！」
"Sorry, buddy, you two are SOL until you can come back here with 100 cold, hard ones!" he says indignantly, as he pushes between you and heads for the door.	「抱歉，老兄，你倆要等到拿來一百塊現鈔才行！」他義正言辭地說著，推開你朝門口走去。
Well, Larry, it looks like you're going to have to leave your new bride waiting at the altar, while you generate a little positive cash flow!	好吧，Larry，看來你得把新娘丟在祭壇邊，自己去打工賺點零用錢！
As you leave, she says, "Hurry back, Larry, I don't know how long I can wait before I have you!"	當你離開時，她說「快回來，Larry，我不知道能等你多久才行！」
"By the way, Larry," she asks. "What does SOL stand for?"	「對了，Larry，」她問。「SOL 是什麼意思？」
"Why, Sierra On-Line, I presume!" you respond.	「喔，我想那是 Sierra On-Line 囉！」你回應。
"Wait here, Fawn baby! I'll be back in a flash!!"	「等著我，芬妮寶貝！我馬上回來！」
"Ok, close enough. I now pronounce you man and wife, till death do you part, or until you get tired of each other, per the currently acceptable social standards!"	「好吧，差不多了。我宣布你們成為夫妻，直到死亡將你們分開，或者直到你們玩膩彼此，按照目前的社會標準算啦！」
"You may kiss the bride," he says, scurrying out the door to refill his flask.	「你可以親新娘了，」他說著倉皇跑出門去灌酒。
"Not now; that can wait," Fawn says with a smile. "I'll meet you at the Casino Hotel's honeymoon suite, and give you a lot more than kisses, my big, strong, handsome sweetheart!!"	「先不，那等等，」芬妮帶著微笑說。「我在賭場飯店的蜜月套房等你，到時給你比親吻多得多的東西，我親愛的帥氣大寶貝！」
"Hey!" you shout, "Wait for me!!"	「喂！」你大喊，「等等我啦！」
Somehow this entire ceremony was less than you expected. The sacred bonds of marriage certainly get tied loosely in this joint!	不知怎的這場婚禮沒你想的那麼隆重。神聖的婚姻聖約在這鬼地方確實綁得鬆鬆的欸！
It's customary to position yourself to the bride's right.	依慣例你應該站在新娘的右邊。
"So... shall we try again?"	「那…我們要再試一次嗎？」
You can't see through the "stained glass" windows. They're fake, like everything else about this place.	你看不透這些「彩繪玻璃」窗。它們是假的，就像這地方的其他一切。
Seems like everything here is covered in plastic.	這裡彷彿什麼都包著塑膠。
The plastic covers are so slick, you'd probably slide right off.	那些塑膠蓋光溜溜的，你可能會滑下去。
Perhaps you should find a mate, mate!	也許你該找找伴侶啊，老兄！
You can barely tell they're made from pressed sawdust.	你幾乎看不出它們是用壓碎的木屑做的。
Who'd want them?	誰要啊？
He looks a lot like his brother, the bad comedian in the Lizard Lounge.	他長得很像他哥哥，就是那個在蜥蜴酒吧表演的破爛喜劇演員。
"Make up your mind, son. Time is money!"	「快決定，小子。時間就是金錢啦！」
"Don't stand around talking, Larry," says Fawn. "Let's get married!!"	「別傻站著說話了，Larry，」芬妮說。「我們結婚吧！」
What an old romantic!	真是老古董啊！
You wonder why Michelangelo didn't use dropped fluorescents on his big ceiling job.	你想米開朗基羅為啥不在那偉大的天花板壁畫上用日光燈…
It's not your birthday!	不是你生日啦！
The entrance to the Cabaret Lounge is to the right, by the telephone. A glass elevator awaits you. An ashtray is in front of the planter.	卡巴萊酒吧的入口在右邊，電話旁。一部玻璃電梯在等你。花盆前有個菸灰缸。
You are inside the glass elevator. Your favorite kind of music is playing. You hum along, insipidly.	你在玻璃電梯裡。你最喜歡的音樂在放。你跟著無聊地哼著。
There are buttons labeled "one" through "eight."	有標著「一」到「八」的按鈕。
Type a word, like "one" or "two."	打個單字，像「one」或「two」。
You know, the people on those plants look like ants from up here.	你知道嗎，從這裡看那些花盆上的人看起來像螞蟻。
"strangers in the night, da da da dee da..."	「陌生人在夜裡，da da da dee da…」
Those ARE ants, you fool; we haven't left the ground yet!	那真的是螞蟻，你傻蛋；我們還沒離開地面呢！
Wasn't that a fast ride!	那速度真快！
They're of your favorite species: polyvinyl chloride. There is an ashtray in front of the planter.	它們是你最喜歡的物種：聚氯乙烯。花盆前有個菸灰缸。
You carefully remove the card from the cancerous remains in the ashtray. It's a valid pass to the disco!	你小心地從菸灰缸裡那些癌症遺跡中拿出卡片。這是張舞廳的有效證件！
There's some kind of card in the ashtray.	菸灰缸裡有什麼卡片。
Where?	在哪？
The doors close whenever you choose a floor.	你選擇樓層時門就關上。
Go inside and push a button.	進去按個按鈕。
It's of no interest.	沒意思。
The ashtray is of no further interest since you have the card.	既然你已經拿到卡片，菸灰缸就沒用了。
All the pages are torn out.	所有頁面都被撕掉了。
Somebody filled the coin slot with chewing gum.	有人把投幣孔裡塞滿了口香糖。
You can't. It's so firmly embedded, nothing will get it out. You'll just have to find another telephone.	不行。它嵌得太死了，啥都拿不出來。你得去找另一支電話。
This looks like a great place to be from.	這地方看起來很值得離開。
(You wonder where they keep the lizards.)	（你想知道他們把蜥蜴藏在哪。）
You can't. The card on the table says "Reserved."	不行。桌上的卡片寫著「預留」。
Looks like you won't have any trouble getting a seat tonight!	看來你今晚不會沒地方坐啦！
You wonder who invented that little plastic net surrounding the glass.	你想知道誰發明了那個圍著玻璃的小塑膠網。
And, how come it doesn't melt?	而且，它怎麼沒有融化啊？
Evidently, HE thinks he's funny!	顯然那傢伙以為自己很幽默！
Wouldn't you think they'd get tired of just going left and right?	你不覺得他們只左右搖擺會膩嗎？
You think they look like men?	你覺得他們看起來像男人？
Do you know something about his sexual habits that the rest of us don't?	你知道啥他的性癖是其他人不知道的嗎？
You shout to the comedian, "This ain't funny!"	你朝喜劇演員大喊，「這點子不好笑！」
The comedian retorts, "But you are!!"	喜劇演員反駁，「但你很好笑！」
The Lizard Lounge.	蜥蜴酒吧。
You're not seated.	你沒坐下。
There's no one to take your order.	沒人來點餐。
It's a living.	勉強度日。
You whistle loudly at the comic.	你朝喜劇演員大聲吹口哨。
"Hey, buddy, will ya hold it down?" says the comic. "I'm tryin' to earn a living up here!"	「嘿，老兄，你能安靜點嗎？」喜劇演員說。「我在這兒努力賺生活費呢！」
"Whaddsa' matter, folks? Am I keeping you up?"	「各位怎了？我讓你們睡不著嗎？」
"You know, folks, it just don't get much better than this!"	「各位啊，這真的沒啥更好的了！」
"Waddaya out there, a painting?"	「你們出來幹嗎，看畫展？」
"Tough crowd. Tough crowd."	「客人真難伺候。真難伺候。」
"I shoulda never given up my day gig!"	「我早就不應該放棄白天工作啦！」
"Waddaya waitin' for folks? This IS the 'A' stuff!"	「各位等啥呢？這才是一級品啦！」
"I just flew in from Coarsegold..."	「我剛從粗粒金飛過來…」
"...and, boy, are my arms tired!"	「…老天，我的胳膊累死了！」
"I told my doctor my sex life was boring. He said 'You need to add the element of surprise. Go right home this afternoon, grab your wife, and immediately make love to her, no matter what she's doing.' So I did!"	「我跟醫生說我的性生活無聊透頂。他說『你得加點驚喜。今天下午直接回家，抓住你老婆，不管她在做啥就直接上。』我就真的這麼做了！」
"It was still the same old boring stuff; but her bridge club got a tremendous kick out of it!!"	「結果還是那套無聊玩意；但她橋牌俱樂部的女友們樂翻了！」
"You know how I can tell when my wife has an orgasm?"	「你知道我怎麼知道我老婆有沒有高潮嗎？」
"She drops her nail file!!"	「她掉了銼刀！」
"My wife is so ugly..."	「我老婆醜到…」
"...the picture of her in my wallet is an X-ray!"	「…我皮夾裡她的照片是 X 光片！」
"I told my psychiatrist 'Nobody pays any attention to me.'"	「我跟精神科醫生說『沒人理我。』」
"He looks at me and says, 'When did you get here?'"	「他看著我說『你什麼時候來的？』」
"Didja hear about the clumsy female lawyer?"	「你聽過那個笨手笨腳的女律師嗎？」
"She dropped her briefs!"	「她掉了她的訴狀！」
"A man walks into a doctor's office with a frog on his head. The doctor says, 'May I help you?'"	「一個男人頭上頂著隻青蛙走進診療室。醫生說『有什麼我能幫的？』」
"The frog says, 'Yeah, doc, take this wart off my ass!"	「青蛙說『對啊，醫生，把我屁股上這個疣拿掉！」
"Did you hear about the new, chocolate-flavored, contraceptive, breakfast drink?"	「你聽過那種新推出的巧克力味、避孕、早餐飲料嗎？」
"It's called Ovumteen."	「它叫 Ovumteen。」
"My secretary is both ambitious and horny. Today she asked me for a salary on next week's advance."	「我秘書既野心勃勃又色慾薰心。今天她跟我要下週薪水的預支。」
"Down the street there's a new, live gay sex show."	「街下去有場新的現場男同志性愛表演。」
"It's called 'Anus and Andy.'"	「它叫『肛門和安迪』。」
